Country,Year,AverageTemperature
San Marino,1948,14.287500000000001
San Marino,1949,14.361166666666668
San Marino,1950,14.924333333333335
San Marino,1951,14.67675
San Marino,1952,14.234499999999999
San Marino,1953,14.043
San Marino,1954,13.40175
San Marino,1955,13.777583333333334
San Marino,1956,13.056666666666667
San Marino,1957,14.131750000000002
San Marino,1958,14.334000000000001
San Marino,1959,14.189749999999998
San Marino,1960,14.115499999999999
San Marino,1961,14.730083333333335
San Marino,1962,13.539499999999999
San Marino,1963,13.608083333333333
San Marino,1964,13.914416666666666
San Marino,1965,13.501583333333334
San Marino,1966,14.269916666666667
San Marino,1967,14.268333333333333
San Marino,1968,13.913583333333333
San Marino,1969,13.70875
San Marino,1970,13.922000000000002
San Marino,1971,13.859416666666666
San Marino,1972,13.881583333333333
San Marino,1973,13.795583333333333
San Marino,1974,14.047416666666669
San Marino,1975,14.285583333333333
San Marino,1976,13.528416666666667
San Marino,1977,14.258166666666668
San Marino,1978,13.356833333333334
San Marino,1979,14.096666666666666
San Marino,1980,13.302999999999999
San Marino,1981,13.843166666666667
San Marino,1982,14.498916666666668
San Marino,1983,14.315916666666666
San Marino,1984,13.599083333333333
San Marino,1985,14.107166666666666
San Marino,1986,14.12341666666667
San Marino,1987,14.133166666666668
San Marino,1988,14.664416666666668
San Marino,1989,14.268166666666666
San Marino,1990,14.791333333333334
San Marino,1991,13.895249999999999
San Marino,1992,14.723999999999998
San Marino,1993,14.582166666666666
San Marino,1994,15.485583333333333
San Marino,1995,14.331083333333334
San Marino,1996,14.076166666666667
San Marino,1997,14.783000000000001
San Marino,1998,14.913583333333333
San Marino,1999,14.889000000000001
San Marino,2000,15.442583333333333
San Marino,2001,15.141250000000001
San Marino,2002,15.138083333333334
San Marino,2003,15.357083333333334
San Marino,2004,14.626833333333336
San Marino,2005,13.948666666666668
San Marino,2006,14.790000000000001
San Marino,2007,15.370833333333335
San Marino,2008,15.207666666666666
San Marino,2009,15.351
San Marino,2010,14.415083333333335
San Marino,2011,15.454916666666668
San Marino,2012,15.327916666666667
San Marino,2013,15.115625000000001
Sao Tome And Principe,1856,25.8916
Sao Tome And Principe,1857,24.59342857142857
Sao Tome And Principe,1858,25.277375
Sao Tome And Principe,1859,25.229400000000002
Sao Tome And Principe,1860,25.26881818181818
Sao Tome And Principe,1861,25.1312
Sao Tome And Principe,1862,25.76125
Sao Tome And Principe,1863,
Sao Tome And Principe,1864,
Sao Tome And Principe,1865,
Sao Tome And Principe,1866,
Sao Tome And Principe,1867,
Sao Tome And Principe,1868,
Sao Tome And Principe,1869,
Sao Tome And Principe,1870,
Sao Tome And Principe,1871,
Sao Tome And Principe,1872,
Sao Tome And Principe,1873,25.645625
Sao Tome And Principe,1874,25.408
Sao Tome And Principe,1875,25.18433333333333
Sao Tome And Principe,1876,25.093444444444444
Sao Tome And Principe,1877,25.638
Sao Tome And Principe,1878,25.361083333333337
Sao Tome And Principe,1879,24.670749999999998
Sao Tome And Principe,1880,25.050916666666666
Sao Tome And Principe,1881,25.445083333333333
Sao Tome And Principe,1882,25.166583333333335
Sao Tome And Principe,1883,25.613083333333336
Sao Tome And Principe,1884,25.27125
Sao Tome And Principe,1885,25.327166666666667
Sao Tome And Principe,1886,25.265666666666664
Sao Tome And Principe,1887,24.4495
Sao Tome And Principe,1888,24.826666666666668
Sao Tome And Principe,1889,25.198666666666668
Sao Tome And Principe,1890,24.24925
Sao Tome And Principe,1891,24.675916666666666
Sao Tome And Principe,1892,24.784916666666664
Sao Tome And Principe,1893,24.96975
Sao Tome And Principe,1894,24.997833333333332
Sao Tome And Principe,1895,25.200166666666664
Sao Tome And Principe,1896,25.135499999999997
Sao Tome And Principe,1897,25.460833333333337
Sao Tome And Principe,1898,25.004333333333335
Sao Tome And Principe,1899,25.692083333333333
Sao Tome And Principe,1900,25.625833333333333
Sao Tome And Principe,1901,25.690916666666666
Sao Tome And Principe,1902,25.266000000000002
Sao Tome And Principe,1903,25.128249999999998
Sao Tome And Principe,1904,24.745083333333337
Sao Tome And Principe,1905,25.43675
Sao Tome And Principe,1906,25.389166666666668
Sao Tome And Principe,1907,25.32641666666667
Sao Tome And Principe,1908,25.416
Sao Tome And Principe,1909,25.34091666666667
Sao Tome And Principe,1910,25.38416666666667
Sao Tome And Principe,1911,24.99775
Sao Tome And Principe,1912,25.70841666666667
Sao Tome And Principe,1913,25.916916666666665
Sao Tome And Principe,1914,25.77116666666667
Sao Tome And Principe,1915,25.867500000000003
Sao Tome And Principe,1916,25.912666666666667
Sao Tome And Principe,1917,25.812749999999998
Sao Tome And Principe,1918,25.422666666666668
Sao Tome And Principe,1919,25.845583333333334
Sao Tome And Principe,1920,26.011666666666667
Sao Tome And Principe,1921,25.905583333333336
Sao Tome And Principe,1922,25.71275
Sao Tome And Principe,1923,25.576000000000004
Sao Tome And Principe,1924,26.048166666666663
Sao Tome And Principe,1925,25.55033333333333
Sao Tome And Principe,1926,26.009583333333335
Sao Tome And Principe,1927,26.15116666666667
Sao Tome And Principe,1928,25.824416666666668
Sao Tome And Principe,1929,25.751833333333334
Sao Tome And Principe,1930,25.81941666666667
Sao Tome And Principe,1931,25.855833333333333
Sao Tome And Principe,1932,25.56833333333333
Sao Tome And Principe,1933,26.06441666666667
Sao Tome And Principe,1934,26.219333333333335
Sao Tome And Principe,1935,26.066333333333333
Sao Tome And Principe,1936,25.958833333333335
Sao Tome And Principe,1937,26.380583333333334
Sao Tome And Principe,1938,26.17941666666667
Sao Tome And Principe,1939,25.781666666666666
Sao Tome And Principe,1940,25.9485
Sao Tome And Principe,1941,26.36975
Sao Tome And Principe,1942,26.170833333333334
Sao Tome And Principe,1943,25.719583333333333
Sao Tome And Principe,1944,26.323416666666663
Sao Tome And Principe,1945,26.364666666666665
Sao Tome And Principe,1946,26.028333333333332
Sao Tome And Principe,1947,26.298166666666663
Sao Tome And Principe,1948,25.957666666666668
Sao Tome And Principe,1949,26.38175
Sao Tome And Principe,1950,25.919833333333333
Sao Tome And Principe,1951,26.046666666666667
Sao Tome And Principe,1952,26.041916666666665
Sao Tome And Principe,1953,25.9505
Sao Tome And Principe,1954,25.536
Sao Tome And Principe,1955,25.703333333333333
Sao Tome And Principe,1956,25.506833333333333
Sao Tome And Principe,1957,25.973916666666668
Sao Tome And Principe,1958,25.78925
Sao Tome And Principe,1959,25.878833333333333
Sao Tome And Principe,1960,26.00475
Sao Tome And Principe,1961,25.740166666666667
Sao Tome And Principe,1962,25.815583333333336
Sao Tome And Principe,1963,26.143833333333333
Sao Tome And Principe,1964,25.708583333333333
Sao Tome And Principe,1965,25.827333333333332
Sao Tome And Principe,1966,26.171083333333332
Sao Tome And Principe,1967,25.85683333333333
Sao Tome And Principe,1968,25.86883333333333
Sao Tome And Principe,1969,26.039583333333336
Sao Tome And Principe,1970,26.078500000000002
Sao Tome And Principe,1971,25.753249999999998
Sao Tome And Principe,1972,25.93133333333333
Sao Tome And Principe,1973,26.304166666666664
Sao Tome And Principe,1974,25.773083333333332
Sao Tome And Principe,1975,25.71591666666667
Sao Tome And Principe,1976,25.561666666666667
Sao Tome And Principe,1977,26.117500000000003
Sao Tome And Principe,1978,25.95991666666667
Sao Tome And Principe,1979,26.300583333333336
Sao Tome And Principe,1980,26.17533333333333
Sao Tome And Principe,1981,25.859166666666667
Sao Tome And Principe,1982,25.719250000000002
Sao Tome And Principe,1983,25.917833333333334
Sao Tome And Principe,1984,26.242250000000002
Sao Tome And Principe,1985,25.97425
Sao Tome And Principe,1986,25.877
Sao Tome And Principe,1987,26.378500000000003
Sao Tome And Principe,1988,26.32575
Sao Tome And Principe,1989,25.96941666666667
Sao Tome And Principe,1990,26.136583333333334
Sao Tome And Principe,1991,26.096166666666665
Sao Tome And Principe,1992,25.78991666666667
Sao Tome And Principe,1993,26.101249999999997
Sao Tome And Principe,1994,26.142833333333332
Sao Tome And Principe,1995,26.43841666666667
Sao Tome And Principe,1996,26.06975
Sao Tome And Principe,1997,26.14016666666667
Sao Tome And Principe,1998,26.832583333333332
Sao Tome And Principe,1999,26.283416666666668
Sao Tome And Principe,2000,26.189000000000004
Sao Tome And Principe,2001,26.05633333333333
Sao Tome And Principe,2002,26.395750000000003
Sao Tome And Principe,2003,26.567333333333334
Sao Tome And Principe,2004,26.484583333333333
Sao Tome And Principe,2005,26.409583333333334
Sao Tome And Principe,2006,26.700166666666664
Sao Tome And Principe,2007,26.70941666666667
Sao Tome And Principe,2008,26.595
Sao Tome And Principe,2009,26.956
Sao Tome And Principe,2010,26.766499999999997
Sao Tome And Principe,2011,26.484166666666667
Sao Tome And Principe,2012,26.393083333333337
Sao Tome And Principe,2013,26.5325
Saudi Arabia,1843,25.039272727272728
Saudi Arabia,1844,25.1426
Saudi Arabia,1845,21.5628
Saudi Arabia,1846,
Saudi Arabia,1847,
Saudi Arabia,1848,24.86491666666667
Saudi Arabia,1849,25.056750000000005
Saudi Arabia,1850,24.644916666666663
Saudi Arabia,1851,25.2895
Saudi Arabia,1852,25.101166666666668
Saudi Arabia,1853,25.229166666666668
Saudi Arabia,1854,
Saudi Arabia,1855,25.18541666666667
Saudi Arabia,1856,15.915
Saudi Arabia,1857,24.549166666666665
Saudi Arabia,1858,25.24775
Saudi Arabia,1859,25.224416666666666
Saudi Arabia,1860,25.244
Saudi Arabia,1861,24.43841666666667
Saudi Arabia,1862,24.105
Saudi Arabia,1863,24.653166666666667
Saudi Arabia,1864,25.270750000000003
Saudi Arabia,1865,25.4735
Saudi Arabia,1866,25.253583333333335
Saudi Arabia,1867,25.485416666666666
Saudi Arabia,1868,25.242500000000003
Saudi Arabia,1869,25.567666666666668
Saudi Arabia,1870,25.284583333333334
Saudi Arabia,1871,24.947916666666668
Saudi Arabia,1872,25.15791666666667
Saudi Arabia,1873,25.496
Saudi Arabia,1874,25.233583333333332
Saudi Arabia,1875,24.586083333333335
Saudi Arabia,1876,25.151666666666667
Saudi Arabia,1877,25.717083333333335
Saudi Arabia,1878,25.782083333333333
Saudi Arabia,1879,25.473166666666668
Saudi Arabia,1880,25.141000000000002
Saudi Arabia,1881,25.833583333333337
Saudi Arabia,1882,24.98391666666667
Saudi Arabia,1883,25.32225
Saudi Arabia,1884,25.010333333333335
Saudi Arabia,1885,25.269333333333332
Saudi Arabia,1886,25.180916666666665
Saudi Arabia,1887,25.081000000000003
Saudi Arabia,1888,25.29375
Saudi Arabia,1889,25.704333333333334
Saudi Arabia,1890,25.383333333333336
Saudi Arabia,1891,25.62966666666667
Saudi Arabia,1892,25.429333333333332
Saudi Arabia,1893,25.34691666666667
Saudi Arabia,1894,24.947000000000003
Saudi Arabia,1895,24.93133333333333
Saudi Arabia,1896,25.13791666666667
Saudi Arabia,1897,25.105166666666666
Saudi Arabia,1898,25.203416666666666
Saudi Arabia,1899,25.400833333333335
Saudi Arabia,1900,25.488916666666668
Saudi Arabia,1901,25.75975
Saudi Arabia,1902,25.536833333333334
Saudi Arabia,1903,24.934416666666667
Saudi Arabia,1904,25.286083333333334
Saudi Arabia,1905,25.143083333333337
Saudi Arabia,1906,25.22458333333333
Saudi Arabia,1907,24.82025
Saudi Arabia,1908,25.168750000000003
Saudi Arabia,1909,25.786833333333334
Saudi Arabia,1910,25.044416666666667
Saudi Arabia,1911,24.690250000000002
Saudi Arabia,1912,25.190749999999998
Saudi Arabia,1913,24.893333333333334
Saudi Arabia,1914,25.231250000000003
Saudi Arabia,1915,25.719083333333334
Saudi Arabia,1916,25.200999999999997
Saudi Arabia,1917,25.25108333333333
Saudi Arabia,1918,25.012333333333334
Saudi Arabia,1919,25.611
Saudi Arabia,1920,25.15975
Saudi Arabia,1921,25.069000000000003
Saudi Arabia,1922,25.596333333333334
Saudi Arabia,1923,25.394750000000002
Saudi Arabia,1924,25.886416666666666
Saudi Arabia,1925,25.328999999999997
Saudi Arabia,1926,25.499750000000002
Saudi Arabia,1927,25.587999999999997
Saudi Arabia,1928,25.7235
Saudi Arabia,1929,25.707916666666666
Saudi Arabia,1930,25.670916666666667
Saudi Arabia,1931,25.678916666666666
Saudi Arabia,1932,25.31716666666667
Saudi Arabia,1933,25.054916666666667
Saudi Arabia,1934,25.34583333333333
Saudi Arabia,1935,25.821583333333333
Saudi Arabia,1936,25.55933333333333
Saudi Arabia,1937,25.443250000000003
Saudi Arabia,1938,25.293166666666668
Saudi Arabia,1939,25.459
Saudi Arabia,1940,25.7995
Saudi Arabia,1941,25.76875
Saudi Arabia,1942,25.836166666666667
Saudi Arabia,1943,25.295916666666667
Saudi Arabia,1944,25.801000000000002
Saudi Arabia,1945,25.503
Saudi Arabia,1946,25.650166666666667
Saudi Arabia,1947,26.12125
Saudi Arabia,1948,25.197999999999997
Saudi Arabia,1949,25.0955
Saudi Arabia,1950,25.359166666666667
Saudi Arabia,1951,26.035916666666665
Saudi Arabia,1952,25.926583333333337
Saudi Arabia,1953,25.739416666666667
Saudi Arabia,1954,26.0115
Saudi Arabia,1955,25.647000000000002
Saudi Arabia,1956,25.408083333333334
Saudi Arabia,1957,25.29641666666667
Saudi Arabia,1958,25.962833333333336
Saudi Arabia,1959,24.953
Saudi Arabia,1960,26.074083333333334
Saudi Arabia,1961,25.533416666666668
Saudi Arabia,1962,26.231916666666667
Saudi Arabia,1963,25.9515
Saudi Arabia,1964,25.2745
Saudi Arabia,1965,25.762583333333335
Saudi Arabia,1966,26.199
Saudi Arabia,1967,25.17291666666667
Saudi Arabia,1968,25.426333333333332
Saudi Arabia,1969,26.199250000000003
Saudi Arabia,1970,25.97791666666667
Saudi Arabia,1971,25.225583333333333
Saudi Arabia,1972,25.26991666666667
Saudi Arabia,1973,25.778166666666667
Saudi Arabia,1974,25.537333333333333
Saudi Arabia,1975,25.275000000000002
Saudi Arabia,1976,25.334333333333333
Saudi Arabia,1977,26.094583333333333
Saudi Arabia,1978,26.04341666666667
Saudi Arabia,1979,26.414583333333336
Saudi Arabia,1980,26.117333333333335
Saudi Arabia,1981,26.070333333333334
Saudi Arabia,1982,25.007166666666667
Saudi Arabia,1983,25.149333333333335
Saudi Arabia,1984,25.159583333333334
Saudi Arabia,1985,25.445333333333334
Saudi Arabia,1986,25.647750000000002
Saudi Arabia,1987,26.316166666666664
Saudi Arabia,1988,26.141833333333334
Saudi Arabia,1989,25.479
Saudi Arabia,1990,26.01875
Saudi Arabia,1991,25.77625
Saudi Arabia,1992,24.77125
Saudi Arabia,1993,25.741
Saudi Arabia,1994,26.297583333333336
Saudi Arabia,1995,25.989166666666666
Saudi Arabia,1996,26.433000000000003
Saudi Arabia,1997,25.867666666666665
Saudi Arabia,1998,26.85375
Saudi Arabia,1999,26.940583333333333
Saudi Arabia,2000,26.642916666666668
Saudi Arabia,2001,26.769666666666666
Saudi Arabia,2002,26.627333333333336
Saudi Arabia,2003,26.816666666666666
Saudi Arabia,2004,26.519000000000002
Saudi Arabia,2005,26.495500000000003
Saudi Arabia,2006,26.55858333333333
Saudi Arabia,2007,26.68258333333333
Saudi Arabia,2008,26.47775
Saudi Arabia,2009,26.827749999999998
Saudi Arabia,2010,27.530083333333334
Saudi Arabia,2011,26.63525
Saudi Arabia,2012,26.988916666666668
Saudi Arabia,2013,27.74075
Senegal,1849,27.4255
Senegal,1850,27.451333333333334
Senegal,1851,27.605166666666666
Senegal,1852,
Senegal,1853,
Senegal,1854,
Senegal,1855,
Senegal,1856,27.392083333333332
Senegal,1857,27.206363636363633
Senegal,1858,27.18575
Senegal,1859,27.95658333333333
Senegal,1860,27.41475
Senegal,1861,27.47583333333333
Senegal,1862,27.118
Senegal,1863,27.127583333333334
Senegal,1864,27.581166666666665
Senegal,1865,27.68433333333333
Senegal,1866,27.4224
Senegal,1867,
Senegal,1868,27.105545454545453
Senegal,1869,27.5231
Senegal,1870,27.758454545454548
Senegal,1871,
Senegal,1872,
Senegal,1873,26.930000000000003
Senegal,1874,27.209000000000003
Senegal,1875,27.027666666666665
Senegal,1876,27.532416666666666
Senegal,1877,27.575333333333333
Senegal,1878,27.824333333333332
Senegal,1879,27.385333333333335
Senegal,1880,27.54875
Senegal,1881,28.02990909090909
Senegal,1882,27.757333333333335
Senegal,1883,28.316272727272725
Senegal,1884,27.622333333333334
Senegal,1885,27.11425
Senegal,1886,27.21175
Senegal,1887,27.363666666666663
Senegal,1888,27.42941666666667
Senegal,1889,26.813916666666668
Senegal,1890,27.135333333333335
Senegal,1891,27.559833333333334
Senegal,1892,28.031333333333333
Senegal,1893,28.03833333333333
Senegal,1894,27.278000000000002
Senegal,1895,27.452749999999998
Senegal,1896,28.044666666666668
Senegal,1897,28.33666666666667
Senegal,1898,27.811083333333332
Senegal,1899,28.23025
Senegal,1900,27.855833333333337
Senegal,1901,27.970916666666668
Senegal,1902,28.022000000000002
Senegal,1903,27.728583333333333
Senegal,1904,27.175916666666666
Senegal,1905,27.60525
Senegal,1906,27.752416666666665
Senegal,1907,26.802333333333333
Senegal,1908,27.52391666666667
Senegal,1909,27.402083333333334
Senegal,1910,27.907083333333333
Senegal,1911,27.60083333333333
Senegal,1912,27.781499999999998
Senegal,1913,28.137249999999998
Senegal,1914,27.89625
Senegal,1915,28.091916666666666
Senegal,1916,27.738166666666668
Senegal,1917,27.374
Senegal,1918,27.580916666666667
Senegal,1919,27.96891666666667
Senegal,1920,27.732333333333333
Senegal,1921,27.900750000000002
Senegal,1922,27.84266666666667
Senegal,1923,28.156333333333336
Senegal,1924,27.889750000000003
Senegal,1925,27.99291666666667
Senegal,1926,28.448000000000004
Senegal,1927,28.010583333333333
Senegal,1928,27.721083333333336
Senegal,1929,27.773666666666667
Senegal,1930,27.641833333333334
Senegal,1931,28.22191666666667
Senegal,1932,27.84975
Senegal,1933,27.844416666666664
Senegal,1934,27.657416666666666
Senegal,1935,27.757166666666667
Senegal,1936,27.966333333333335
Senegal,1937,28.22675
Senegal,1938,28.101416666666665
Senegal,1939,27.901416666666666
Senegal,1940,28.044833333333333
Senegal,1941,28.248333333333335
Senegal,1942,27.956916666666668
Senegal,1943,27.77291666666667
Senegal,1944,28.249583333333334
Senegal,1945,28.476416666666665
Senegal,1946,27.958583333333333
Senegal,1947,28.11525
Senegal,1948,27.68975
Senegal,1949,28.074250000000003
Senegal,1950,27.817083333333333
Senegal,1951,27.828833333333336
Senegal,1952,27.63083333333333
Senegal,1953,27.86175
Senegal,1954,27.754666666666665
Senegal,1955,27.985
Senegal,1956,27.695666666666668
Senegal,1957,27.790833333333335
Senegal,1958,28.276833333333332
Senegal,1959,27.935000000000002
Senegal,1960,28.014166666666668
Senegal,1961,28.028666666666666
Senegal,1962,28.163
Senegal,1963,28.248500000000003
Senegal,1964,28.043333333333333
Senegal,1965,27.591166666666666
Senegal,1966,28.185083333333335
Senegal,1967,27.585583333333332
Senegal,1968,27.80275
Senegal,1969,28.709333333333333
Senegal,1970,28.572166666666664
Senegal,1971,27.83241666666667
Senegal,1972,28.205583333333333
Senegal,1973,28.4645
Senegal,1974,27.5635
Senegal,1975,27.71183333333333
Senegal,1976,27.662833333333335
Senegal,1977,28.543666666666667
Senegal,1978,28.15433333333333
Senegal,1979,28.636416666666666
Senegal,1980,28.546666666666667
Senegal,1981,28.49791666666667
Senegal,1982,27.966416666666664
Senegal,1983,29.0545
Senegal,1984,28.330250000000003
Senegal,1985,28.273083333333332
Senegal,1986,28.020666666666667
Senegal,1987,28.8755
Senegal,1988,28.376583333333333
Senegal,1989,28.275833333333335
Senegal,1990,28.508
Senegal,1991,28.490333333333336
Senegal,1992,28.459833333333336
Senegal,1993,28.646500000000003
Senegal,1994,28.241083333333336
Senegal,1995,28.556916666666666
Senegal,1996,28.775666666666666
Senegal,1997,28.82133333333333
Senegal,1998,29.25425
Senegal,1999,28.127333333333336
Senegal,2000,28.526083333333332
Senegal,2001,28.936333333333334
Senegal,2002,28.978166666666667
Senegal,2003,28.704166666666666
Senegal,2004,28.852083333333336
Senegal,2005,28.955083333333334
Senegal,2006,28.630750000000003
Senegal,2007,28.816833333333335
Senegal,2008,28.796083333333332
Senegal,2009,28.47375
Senegal,2010,29.302333333333333
Senegal,2011,28.774916666666666
Senegal,2012,28.635583333333333
Senegal,2013,29.3015
Serbia,1743,5.151
Serbia,1744,11.767625
Serbia,1745,2.3405
Serbia,1746,
Serbia,1747,
Serbia,1748,
Serbia,1749,
Serbia,1750,10.632363636363637
Serbia,1751,11.092625
Serbia,1752,5.071833333333333
Serbia,1753,9.910166666666667
Serbia,1754,9.86275
Serbia,1755,9.65225
Serbia,1756,10.428500000000001
Serbia,1757,10.124416666666667
Serbia,1758,8.857416666666667
Serbia,1759,9.893666666666666
Serbia,1760,9.602416666666668
Serbia,1761,10.285583333333333
Serbia,1762,10.030916666666666
Serbia,1763,9.408416666666668
Serbia,1764,10.250416666666668
Serbia,1765,10.088916666666666
Serbia,1766,9.940416666666668
Serbia,1767,9.472083333333332
Serbia,1768,8.691666666666666
Serbia,1769,9.738916666666666
Serbia,1770,9.745333333333333
Serbia,1771,9.517666666666665
Serbia,1772,11.034666666666666
Serbia,1773,10.18591666666667
Serbia,1774,10.216666666666667
Serbia,1775,10.679166666666667
Serbia,1776,9.5285
Serbia,1777,9.601416666666667
Serbia,1778,10.670583333333333
Serbia,1779,10.729166666666666
Serbia,1780,10.057333333333334
Serbia,1781,10.507083333333332
Serbia,1782,9.539333333333333
Serbia,1783,10.189
Serbia,1784,9.61625
Serbia,1785,8.96725
Serbia,1786,9.325000000000001
Serbia,1787,10.152916666666666
Serbia,1788,10.010666666666667
Serbia,1789,10.089583333333334
Serbia,1790,10.231416666666666
Serbia,1791,10.707500000000001
Serbia,1792,9.957749999999999
Serbia,1793,9.817166666666667
Serbia,1794,10.664583333333333
Serbia,1795,9.96925
Serbia,1796,10.156833333333335
Serbia,1797,11.080666666666668
Serbia,1798,10.414166666666667
Serbia,1799,9.262333333333332
Serbia,1800,10.292250000000001
Serbia,1801,10.906833333333333
Serbia,1802,10.970500000000001
Serbia,1803,9.57825
Serbia,1804,9.929583333333333
Serbia,1805,8.888416666666666
Serbia,1806,10.505
Serbia,1807,10.598083333333333
Serbia,1808,9.039416666666666
Serbia,1809,9.427583333333333
Serbia,1810,9.81675
Serbia,1811,10.43325
Serbia,1812,8.9795
Serbia,1813,9.298083333333333
Serbia,1814,9.076
Serbia,1815,9.224333333333334
Serbia,1816,8.905166666666668
Serbia,1817,9.652083333333334
Serbia,1818,10.003166666666667
Serbia,1819,9.895833333333334
Serbia,1820,9.732750000000001
Serbia,1821,9.75575
Serbia,1822,10.677916666666668
Serbia,1823,9.852749999999999
Serbia,1824,10.607416666666667
Serbia,1825,9.991249999999999
Serbia,1826,9.763666666666667
Serbia,1827,10.256083333333335
Serbia,1828,9.80525
Serbia,1829,8.590583333333333
Serbia,1830,9.649500000000002
Serbia,1831,9.6805
Serbia,1832,8.878750000000002
Serbia,1833,9.714166666666667
Serbia,1834,10.551166666666667
Serbia,1835,9.189166666666667
Serbia,1836,9.895666666666667
Serbia,1837,8.804833333333335
Serbia,1838,8.721833333333334
Serbia,1839,9.625333333333334
Serbia,1840,8.82
Serbia,1841,10.499333333333333
Serbia,1842,9.3215
Serbia,1843,9.967166666666666
Serbia,1844,9.277083333333332
Serbia,1845,9.680250000000001
Serbia,1846,10.857666666666667
Serbia,1847,9.26525
Serbia,1848,10.240416666666667
Serbia,1849,9.448749999999999
Serbia,1850,9.277083333333334
Serbia,1851,9.951166666666667
Serbia,1852,10.19475
Serbia,1853,10.098
Serbia,1854,9.496416666666667
Serbia,1855,9.675416666666667
Serbia,1856,9.421416666666667
Serbia,1857,9.509166666666667
Serbia,1858,8.637916666666667
Serbia,1859,10.249916666666667
Serbia,1860,9.922500000000001
Serbia,1861,9.782000000000002
Serbia,1862,10.188666666666666
Serbia,1863,10.741416666666666
Serbia,1864,8.737333333333334
Serbia,1865,9.709333333333333
Serbia,1866,10.223833333333335
Serbia,1867,9.867166666666668
Serbia,1868,10.360083333333334
Serbia,1869,10.079083333333333
Serbia,1870,9.054333333333334
Serbia,1871,8.93125
Serbia,1872,10.911833333333334
Serbia,1873,10.385916666666667
Serbia,1874,9.398333333333333
Serbia,1875,8.609166666666667
Serbia,1876,9.86025
Serbia,1877,9.786916666666666
Serbia,1878,9.991666666666665
Serbia,1879,9.434166666666668
Serbia,1880,9.574583333333335
Serbia,1881,8.965916666666667
Serbia,1882,10.223916666666666
Serbia,1883,9.259916666666667
Serbia,1884,9.304
Serbia,1885,10.060416666666667
Serbia,1886,10.176
Serbia,1887,9.660083333333334
Serbia,1888,8.784166666666666
Serbia,1889,9.225333333333333
Serbia,1890,9.581
Serbia,1891,9.32775
Serbia,1892,9.9535
Serbia,1893,8.789583333333333
Serbia,1894,9.768916666666668
Serbia,1895,9.561
Serbia,1896,9.495333333333333
Serbia,1897,9.63775
Serbia,1898,10.4365
Serbia,1899,9.8215
Serbia,1900,10.513083333333334
Serbia,1901,9.714250000000002
Serbia,1902,9.512916666666667
Serbia,1903,10.180250000000001
Serbia,1904,10.014583333333333
Serbia,1905,9.72725
Serbia,1906,9.753416666666666
Serbia,1907,9.590833333333334
Serbia,1908,9.411583333333333
Serbia,1909,9.724916666666667
Serbia,1910,10.3465
Serbia,1911,10.112666666666668
Serbia,1912,9.269833333333333
Serbia,1913,9.598333333333334
Serbia,1914,9.132583333333335
Serbia,1915,9.981166666666667
Serbia,1916,10.911583333333333
Serbia,1917,9.93425
Serbia,1918,10.273583333333333
Serbia,1919,9.584666666666667
Serbia,1920,10.038499999999999
Serbia,1921,10.068333333333333
Serbia,1922,9.612
Serbia,1923,10.90675
Serbia,1924,9.489583333333332
Serbia,1925,10.137583333333334
Serbia,1926,10.66975
Serbia,1927,10.901416666666668
Serbia,1928,10.18475
Serbia,1929,9.107333333333333
Serbia,1930,10.823416666666667
Serbia,1931,9.84625
Serbia,1932,9.63725
Serbia,1933,8.9825
Serbia,1934,11.063249999999998
Serbia,1935,10.14875
Serbia,1936,10.715166666666667
Serbia,1937,10.715333333333334
Serbia,1938,10.034166666666666
Serbia,1939,10.536583333333335
Serbia,1940,8.5015
Serbia,1941,9.199083333333332
Serbia,1942,9.3915
Serbia,1943,10.564666666666666
Serbia,1944,9.8175
Serbia,1945,10.202333333333334
Serbia,1946,10.873083333333334
Serbia,1947,10.580333333333334
Serbia,1948,10.270833333333334
Serbia,1949,10.0985
Serbia,1950,11.216416666666667
Serbia,1951,11.270999999999999
Serbia,1952,10.98625
Serbia,1953,10.084750000000001
Serbia,1954,9.41125
Serbia,1955,10.234416666666666
Serbia,1956,9.0815
Serbia,1957,10.485999999999999
Serbia,1958,10.701833333333333
Serbia,1959,9.920499999999999
Serbia,1960,10.634833333333335
Serbia,1961,10.804166666666667
Serbia,1962,9.990833333333335
Serbia,1963,9.99875
Serbia,1964,9.692666666666666
Serbia,1965,9.712166666666667
Serbia,1966,10.824750000000002
Serbia,1967,10.316166666666666
Serbia,1968,10.440583333333333
Serbia,1969,9.765333333333334
Serbia,1970,10.0585
Serbia,1971,10.123583333333334
Serbia,1972,10.319083333333333
Serbia,1973,9.758416666666667
Serbia,1974,10.270333333333335
Serbia,1975,10.440166666666666
Serbia,1976,9.385916666666667
Serbia,1977,10.627583333333334
Serbia,1978,9.541916666666667
Serbia,1979,10.486166666666668
Serbia,1980,9.355583333333334
Serbia,1981,10.114666666666666
Serbia,1982,10.314
Serbia,1983,10.431083333333333
Serbia,1984,9.98125
Serbia,1985,9.664416666666666
Serbia,1986,10.14875
Serbia,1987,10.204916666666668
Serbia,1988,10.476166666666666
Serbia,1989,10.607416666666667
Serbia,1990,11.196083333333334
Serbia,1991,9.747083333333334
Serbia,1992,10.975583333333335
Serbia,1993,10.414416666666666
Serbia,1994,11.682250000000002
Serbia,1995,10.276166666666667
Serbia,1996,9.824916666666667
